hhid,persid,dayType,main_journey_mode,journey_travel_time,journey_distance,journey_elapsed_time,journey_weight,homesubregion_ASGS,homeregion_ASGS,wasted_time
Y24H5940502,Y24H5940502P02,Weekday,train,87,70.55474,94.0,375.800305995,melb - outer,greater melbourne,7.0
Y24H5940503,Y24H5940503P01,Weekday,vehicle driver,60,75.83662,60.0,497.263134442,melb - outer,greater melbourne,0.0
Y24H5940508,Y24H5940508P01,Weekday,vehicle driver,60,75.04723,60.0,184.992276408,melb - outer,greater melbourne,0.0
Y24H5940520,Y24H5940520P01,Weekend,vehicle driver,60,76.32330999999999,60.0,415.611389975,melb - outer,greater melbourne,0.0
Y24H5940522,Y24H5940522P02,Weekday,train,81,66.61907,84.0,806.887813212,melb - outer,greater melbourne,3.0
Y24H5940525,Y24H5940525P02,Weekday,vehicle driver,65,72.34202,65.0,286.301856224,melb - outer,greater melbourne,0.0
Y24H5940531,Y24H5940531P02,Weekday,vehicle driver,30,35.12921,30.0,348.002386513,melb - outer,greater melbourne,0.0
Y24H5940532,Y24H5940532P01,Weekday,vehicle driver,3,1.4634,3.0,243.175863597,melb - outer,greater melbourne,0.0
Y24H5940536,Y24H5940536P01,Weekday,vehicle driver,22,31.96654,27.0,599.89791832,melb - outer,greater melbourne,5.0
Y24H5950201,Y24H5950201P04,Weekday,vehicle driver,30,9.94585,30.0,479.708186053,melb - middle,greater melbourne,0.0
Y24H5950201,Y24H5950201P05,Weekday,vehicle driver,53,36.94715,53.0,628.141642509,melb - middle,greater melbourne,0.0
Y24H5950201,Y24H5950201P06,Weekday,vehicle passenger,10,3.07411,10.0,670.082509934,melb - middle,greater melbourne,0.0
Y24H5950204,Y24H5950204P02,Weekday,train,54,26.39612,76.0,769.388847931,melb - middle,greater melbourne,22.0
Y24H5950208,Y24H5950208P03,Weekday,vehicle driver,30,12.50415,30.0,321.866581246,melb - middle,greater melbourne,0.0
Y24H5950209,Y24H5950209P01,Weekday,vehicle driver,33,9.98164,33.0,413.689888951,melb - middle,greater melbourne,0.0
Y24H5950215,Y24H5950215P01,Weekday,train,60,26.176250000000003,80.0,250.236736125,melb - middle,greater melbourne,20.0
Y24H5950216,Y24H5950216P01,Weekday,vehicle driver,30,6.16643,30.0,333.202043593,melb - middle,greater melbourne,0.0
Y24H5950216,Y24H5950216P02,Weekday,vehicle driver,30,21.41162,30.0,231.733326487,melb - middle,greater melbourne,0.0
Y24H5950216,Y24H5950216P03,Weekday,train,52,24.62858,62.0,815.520648399,melb - middle,greater melbourne,10.0
Y24H5950217,Y24H5950217P01,Weekday,vehicle driver,6,3.14643,6.0,415.873566254,melb - middle,greater melbourne,0.0
Y24H5950218,Y24H5950218P02,Weekday,vehicle driver,20,9.15312,20.0,719.881264943,melb - middle,greater melbourne,0.0
Y24H5950218,Y24H5950218P04,Weekday,vehicle passenger,7,1.88733,7.0,847.654483047,melb - middle,greater melbourne,0.0
Y24H5950219,Y24H5950219P04,Weekday,vehicle driver,16,9.76083,20.0,483.345378034,melb - middle,greater melbourne,4.0
Y24H5950226,Y24H5950226P02,Weekday,vehicle passenger,50,30.12108,50.0,527.365409525,melb - middle,greater melbourne,0.0
Y24H5950229,Y24H5950229P01,Weekday,vehicle driver,22,15.88385,22.0,420.744598915,melb - middle,greater melbourne,0.0
Y24H5950230,Y24H5950230P03,Weekday,train,71,28.30563,79.0,260.571225211,melb - middle,greater melbourne,8.0
Y24H5950234,Y24H5950234P01,Weekend,vehicle driver,7,3.51101,7.0,845.275039594,melb - middle,greater melbourne,0.0
Y24H5950234,Y24H5950234P01,Weekend,vehicle driver,33,15.8256,33.0,845.275039594,melb - middle,greater melbourne,0.0
Y24H5950234,Y24H5950234P02,Weekend,tram,17,3.5503400000000003,27.0,1104.709377195,melb - middle,greater melbourne,10.0
Y24H5950301,Y24H5950301P01,Weekday,train,27,5.54153,31.0,2870.662953722,melb - inner,greater melbourne,4.0
Y24H5950305,Y24H5950305P02,Weekday,tram,49,5.52138,100.0,2123.514598214,melb - inner,greater melbourne,51.0
Y24H5950309,Y24H5950309P01,Weekday,tram,32,4.98546,34.0,3345.005697898,melb - inner,greater melbourne,2.0
Y24H5950310,Y24H5950310P02,Weekday,tram,21,2.68215,21.0,3168.115939647,melb - inner,greater melbourne,0.0
Y24H5950311,Y24H5950311P01,Weekday,vehicle driver,30,7.79203,30.0,2073.965538425,melb - inner,greater melbourne,0.0
Y24H5950401,Y24H5950401P01,Weekday,train,59,15.91589,67.0,245.290107345,melb - middle,greater melbourne,8.0
Y24H5950401,Y24H5950401P02,Weekday,vehicle driver,16,10.79105,16.0,245.451611562,melb - middle,greater melbourne,0.0
Y24H5950402,Y24H5950402P01,Weekday,walking,10,0.19951,10.0,204.36468998,melb - middle,greater melbourne,0.0
Y24H5950402,Y24H5950402P02,Weekday,vehicle driver,30,11.6945,30.0,208.127606173,melb - middle,greater melbourne,0.0
Y24H5950407,Y24H5950407P03,Weekend,vehicle driver,12,5.65383,12.0,287.117459025,melb - middle,greater melbourne,0.0
Y24H5950411,Y24H5950411P02,Weekday,vehicle driver,38,26.70005,38.0,343.171709201,melb - middle,greater melbourne,0.0
Y24H5950417,Y24H5950417P01,Weekday,vehicle driver,26,14.16311,26.0,492.703909204,melb - middle,greater melbourne,0.0
Y24H5950417,Y24H5950417P01,Weekday,vehicle driver,16,6.46021,16.0,492.703909204,melb - middle,greater melbourne,0.0
Y24H5950431,Y24H5950431P03,Weekday,vehicle driver,14,9.49536,14.0,1209.441239782,melb - middle,greater melbourne,0.0
Y24H5950433,Y24H5950433P04,Weekday,train,87,25.831290000000003,90.0,707.91497679,melb - middle,greater melbourne,3.0
Y24H5950510,Y24H5950510P01,Weekday,vehicle driver,35,26.16914,35.0,207.471074175,melb - outer,greater melbourne,0.0
Y24H5950514,Y24H5950514P01,Weekend,vehicle driver,29,25.87879,35.0,417.860703663,melb - outer,greater melbourne,6.0
Y24H5950518,Y24H5950518P01,Weekday,vehicle driver,40,25.81688,40.0,413.176677668,melb - outer,greater melbourne,0.0
Y24H5950518,Y24H5950518P02,Weekday,vehicle driver,23,14.57727,23.0,454.183616956,melb - outer,greater melbourne,0.0
Y24H5950522,Y24H5950522P01,Weekday,vehicle driver,29,24.13011,29.0,1499.854295514,melb - outer,greater melbourne,0.0
Y24H5970101,Y24H5970101P01,Weekday,vehicle driver,7,7.30594,7.0,322.134113361,melb - outer,greater melbourne,0.0
Y24H5970111,Y24H5970111P01,Weekday,vehicle driver,9,9.03199,9.0,590.334553314,melb - outer,greater melbourne,0.0
Y24H5970118,Y24H5970118P01,Weekday,vehicle driver,37,28.71453,65.0,146.920493569,melb - outer,greater melbourne,28.0
Y24H5970133,Y24H5970133P01,Weekday,vehicle driver,59,70.44158,61.0,816.222539657,melb - outer,greater melbourne,2.0
Y24H5970210,Y24H5970210P01,Weekday,vehicle driver,29,36.66593,29.0,221.616619659,melb - middle,greater melbourne,0.0
Y24H5970224,Y24H5970224P02,Weekday,vehicle driver,16,21.30567,16.0,1962.577161767,melb - outer,greater melbourne,0.0
Y24H5970231,Y24H5970231P01,Weekday,public bus,61,8.73305,68.0,489.706955635,melb - outer,greater melbourne,7.0
Y24H5970238,Y24H5970238P01,Weekday,train,89,37.47264,110.0,1122.496712454,melb - outer,greater melbourne,21.0
Y24H5970324,Y24H5970324P01,Weekday,vehicle driver,7,6.0093,7.0,599.152407462,melb - inner,greater melbourne,0.0
Y24H5970333,Y24H5970333P01,Weekday,walking,5,0.63894,5.0,356.488558278,melb - inner,greater melbourne,0.0
Y24H5970333,Y24H5970333P02,Weekday,train,38,8.06241,42.0,314.338372487,melb - inner,greater melbourne,4.0
Y24H5970425,Y24H5970425P02,Weekday,vehicle driver,17,13.89798,17.0,894.082530912,melb - middle,greater melbourne,0.0
Y24H5980211,Y24H5980211P01,Weekday,vehicle driver,20,13.24391,20.0,599.969756289,melb - inner,greater melbourne,0.0
Y24H5980211,Y24H5980211P02,Weekday,vehicle driver,31,13.27732,56.0,714.428959128,melb - inner,greater melbourne,25.0
Y24H5980211,Y24H5980211P03,Weekday,train,110,39.11289,297.0,353.054991201,melb - inner,greater melbourne,187.0
Y24H5980217,Y24H5980217P02,Weekday,vehicle driver,33,16.75295,33.0,734.354998496,melb - inner,greater melbourne,0.0
Y24H5980217,Y24H5980217P03,Weekday,vehicle driver,23,22.22583,23.0,438.501489242,melb - inner,greater melbourne,0.0
Y24H5980220,Y24H5980220P01,Weekend,vehicle driver,16,12.51358,16.0,708.763104042,melb - inner,greater melbourne,0.0
Y24H5980220,Y24H5980220P02,Weekend,tram,62,14.70495,66.0,681.350194272,melb - inner,greater melbourne,4.0
Y24H5980225,Y24H5980225P03,Weekday,train,33,15.27571,47.0,694.071678953,melb - middle,greater melbourne,14.0
Y24H5980227,Y24H5980227P01,Weekend,vehicle driver,50,44.81951,50.0,1294.646388198,melb - middle,greater melbourne,0.0
Y24H5980227,Y24H5980227P03,Weekend,vehicle driver,12,2.34001,12.0,842.87604191,melb - middle,greater melbourne,0.0
Y24H5980301,Y24H5980301P01,Weekday,vehicle driver,20,8.29672,20.0,570.348106301,melb - inner,greater melbourne,0.0
Y24H5980303,Y24H5980303P01,Weekday,train,35,13.725,40.0,908.862909701,melb - inner,greater melbourne,5.0
Y24H5980304,Y24H5980304P01,Weekday,vehicle driver,25,7.13938,25.0,598.385194641,melb - inner,greater melbourne,0.0
Y24H5980307,Y24H5980307P02,Weekend,vehicle driver,30,22.47667,30.0,1363.896747036,melb - inner,greater melbourne,0.0
Y24H5980317,Y24H5980317P01,Weekday,bicycle,27,10.15541,27.0,960.61153502,melb - inner,greater melbourne,0.0
Y24H5980317,Y24H5980317P02,Weekday,train,38,14.22603,45.0,807.721246765,melb - inner,greater melbourne,7.0
Y24H5980325,Y24H5980325P01,Weekday,vehicle passenger,21,19.91405,21.0,490.613610824,melb - inner,greater melbourne,0.0
Y24H5980337,Y24H5980337P01,Weekday,train,129,43.86723,151.0,618.704933164,melb - inner,greater melbourne,22.0
Y24H5980409,Y24H5980409P01,Weekday,vehicle driver,30,31.04774,30.0,372.984930673,melb - outer,greater melbourne,0.0
Y24H5980409,Y24H5980409P02,Weekday,train,65,21.93416,70.0,537.732878841,melb - outer,greater melbourne,5.0
Y24H5980426,Y24H5980426P01,Weekday,vehicle driver,10,3.73507,10.0,1173.628756372,melb - outer,greater melbourne,0.0
Y24H5980438,Y24H5980438P01,Weekday,vehicle driver,39,29.34295,39.0,1083.227374268,melb - outer,greater melbourne,0.0
Y24H5980503,Y24H5980503P01,Weekday,train,45,38.96981,52.0,669.266625292,melb - outer,greater melbourne,7.0
Y24H5980509,Y24H5980509P01,Weekday,vehicle driver,57,66.11887999999999,67.0,1116.32399825,melb - outer,greater melbourne,10.0
Y24H5980538,Y24H5980538P01,Weekday,vehicle driver,42,37.46114,42.0,749.619899734,melb - outer,greater melbourne,0.0
Y24H5990202,Y24H5990202P02,Weekday,vehicle driver,36,31.12066,36.0,410.763266108,melb - outer,greater melbourne,0.0
Y24H5990203,Y24H5990203P01,Weekday,vehicle driver,87,50.19106,87.0,457.259339984,melb - outer,greater melbourne,0.0
Y24H5990203,Y24H5990203P02,Weekday,vehicle driver,4,4.75052,4.0,812.52112069,melb - outer,greater melbourne,0.0
Y24H5990210,Y24H5990210P01,Weekday,vehicle driver,12,11.1366,12.0,575.280906995,melb - outer,greater melbourne,0.0
Y24H5990210,Y24H5990210P02,Weekday,vehicle driver,13,10.22335,13.0,678.313771768,melb - outer,greater melbourne,0.0
Y24H5990216,Y24H5990216P01,Weekday,vehicle driver,4,3.17419,4.0,1159.764377523,melb - outer,greater melbourne,0.0
Y24H5990222,Y24H5990222P01,Weekday,vehicle driver,11,10.93609,11.0,797.910662469,melb - outer,greater melbourne,0.0
Y24H5990222,Y24H5990222P02,Weekday,train,68,46.11766,163.0,499.984066906,melb - outer,greater melbourne,95.0
Y24H5990225,Y24H5990225P01,Weekday,vehicle driver,10,7.53785,10.0,757.329893716,melb - outer,greater melbourne,0.0
Y24H5990225,Y24H5990225P01,Weekday,vehicle driver,12,7.53785,12.0,757.329893716,melb - outer,greater melbourne,0.0
Y24H5990225,Y24H5990225P02,Weekday,vehicle driver,50,42.36169,50.0,794.822281857,melb - outer,greater melbourne,0.0
Y24H5990225,Y24H5990225P02,Weekday,vehicle driver,6,2.34357,6.0,794.822281857,melb - outer,greater melbourne,0.0
Y24H5990231,Y24H5990231P03,Weekday,vehicle driver,17,16.70602,17.0,725.982794443,melb - outer,greater melbourne,0.0
Y24H5990231,Y24H5990231P04,Weekday,vehicle driver,10,10.12588,10.0,1069.192136395,melb - outer,greater melbourne,0.0
Y24H5990240,Y24H5990240P01,Weekday,vehicle driver,68,54.98868,72.0,488.779003404,melb - outer,greater melbourne,4.0
Y24H5990304,Y24H5990304P01,Weekday,train,38,17.545849999999998,51.0,900.1615996,melb - middle,greater melbourne,13.0
Y24H5990304,Y24H5990304P02,Weekday,vehicle driver,25,12.9373,25.0,480.784293239,melb - middle,greater melbourne,0.0
Y24H5990311,Y24H5990311P02,Weekday,vehicle driver,32,17.6383,32.0,375.607340119,melb - middle,greater melbourne,0.0
Y24H5990311,Y24H5990311P04,Weekday,vehicle passenger,12,6.23376,12.0,246.028342546,melb - middle,greater melbourne,0.0
Y24H5990315,Y24H5990315P02,Weekday,vehicle driver,32,17.8663,32.0,572.116597225,melb - middle,greater melbourne,0.0
Y24H5990315,Y24H5990315P04,Weekday,vehicle driver,16,16.817709999999998,16.0,343.726247973,melb - middle,greater melbourne,0.0
Y24H5990315,Y24H5990315P05,Weekday,vehicle driver,20,4.01398,20.0,1977.92767608,melb - middle,greater melbourne,0.0
Y24H5990321,Y24H5990321P01,Weekend,vehicle driver,27,10.70699,27.0,345.860776844,melb - middle,greater melbourne,0.0
Y24H5990326,Y24H5990326P01,Weekday,vehicle driver,40,19.451510000000003,45.0,590.852410094,melb - middle,greater melbourne,5.0
Y24H5990327,Y24H5990327P02,Weekend,vehicle driver,12,5.67257,12.0,959.317512422,melb - middle,greater melbourne,0.0
Y24H5990402,Y24H5990402P02,Weekday,train,73,22.19964,85.0,816.576365694,melb - outer,greater melbourne,12.0
Y24H5990403,Y24H5990403P01,Weekday,vehicle driver,44,37.45722,44.0,368.620569893,melb - outer,greater melbourne,0.0
Y24H5990405,Y24H5990405P02,Weekday,vehicle driver,15,5.73574,15.0,750.668547434,melb - outer,greater melbourne,0.0
Y24H5990409,Y24H5990409P01,Weekday,vehicle driver,42,34.766780000000004,45.0,571.722150202,melb - outer,greater melbourne,3.0
Y24H5990416,Y24H5990416P01,Weekday,vehicle driver,20,9.25831,20.0,636.931208064,melb - outer,greater melbourne,0.0
Y24H5990422,Y24H5990422P01,Weekday,vehicle driver,28,28.57358,28.0,787.983316312,melb - outer,greater melbourne,0.0
Y24H5990422,Y24H5990422P01,Weekday,vehicle driver,17,7.91248,17.0,787.983316312,melb - outer,greater melbourne,0.0
Y24H5990508,Y24H5990508P02,Weekday,vehicle driver,50,14.74685,50.0,383.10574446,melb - middle,greater melbourne,0.0
Y24H5990509,Y24H5990509P01,Weekday,vehicle driver,12,6.18873,12.0,490.929631914,melb - middle,greater melbourne,0.0
Y24H5990509,Y24H5990509P02,Weekday,vehicle driver,16,7.30855,16.0,567.366787196,melb - middle,greater melbourne,0.0
Y24H5990512,Y24H5990512P01,Weekday,vehicle passenger,16,5.45417,22.0,509.838297316,melb - middle,greater melbourne,6.0
Y24H5990522,Y24H5990522P01,Weekday,vehicle driver,16,7.74285,16.0,592.766143914,melb - middle,greater melbourne,0.0
Y24H5990533,Y24H5990533P01,Weekday,vehicle driver,41,34.17708,41.0,592.919025709,melb - middle,greater melbourne,0.0
Y24H5990533,Y24H5990533P02,Weekday,train,29,12.82931,39.0,442.623748963,melb - middle,greater melbourne,10.0
Y24H5990537,Y24H5990537P01,Weekday,bicycle,38,11.77052,38.0,394.978998657,melb - middle,greater melbourne,0.0
Y24H5990539,Y24H5990539P02,Weekday,vehicle driver,4,1.65808,4.0,1389.577188191,melb - middle,greater melbourne,0.0
Y24H6000202,Y24H6000202P02,Weekday,vehicle driver,44,30.97024,44.0,205.592339273,melb - outer,greater melbourne,0.0
Y24H6000211,Y24H6000211P01,Weekday,taxi / rideshare,41,29.00097,41.0,215.968854191,melb - outer,greater melbourne,0.0
Y24H6000212,Y24H6000212P02,Weekday,vehicle driver,30,22.57622,30.0,307.598560748,melb - outer,greater melbourne,0.0
Y24H6000217,Y24H6000217P02,Weekday,public bus,74,30.0288,77.0,336.330343322,melb - outer,greater melbourne,3.0
Y24H6000224,Y24H6000224P01,Weekday,vehicle driver,25,16.78344,25.0,1036.386663022,melb - middle,greater melbourne,0.0
Y24H6000224,Y24H6000224P02,Weekday,vehicle passenger,25,16.78344,25.0,658.493635532,melb - middle,greater melbourne,0.0
Y24H6000229,Y24H6000229P01,Weekday,vehicle driver,40,21.21409,40.0,909.125711381,melb - middle,greater melbourne,0.0
Y24H6000229,Y24H6000229P02,Weekday,public bus,78,26.17509,81.0,507.628132874,melb - middle,greater melbourne,3.0
Y24H6000231,Y24H6000231P01,Weekday,vehicle driver,25,8.25053,25.0,454.691875215,melb - middle,greater melbourne,0.0
Y24H6000329,Y24H6000329P02,Weekday,tram,33,4.9228,40.0,821.974656704,melb - inner,greater melbourne,7.0
Y24H6000337,Y24H6000337P01,Weekday,vehicle driver,22,11.00863,63.0,474.889024916,melb - inner,greater melbourne,41.0
Y24H6000337,Y24H6000337P02,Weekday,vehicle driver,10,3.71075,10.0,471.373509791,melb - inner,greater melbourne,0.0
Y24H6000338,Y24H6000338P01,Weekday,tram,18,2.67825,18.0,703.41179377,melb - inner,greater melbourne,0.0
Y24H6000338,Y24H6000338P02,Weekday,tram,52,11.86081,58.0,802.723767486,melb - inner,greater melbourne,6.0
Y24H6000340,Y24H6000340P02,Weekday,vehicle passenger,13,6.665430000000001,24.0,391.524136125,melb - inner,greater melbourne,11.0
Y24H6000501,Y24H6000501P02,Weekday,train,65,23.99725,75.0,673.534001781,melb - outer,greater melbourne,10.0
Y24H6000507,Y24H6000507P01,Weekend,vehicle driver,22,14.61489,32.0,694.483602794,melb - outer,greater melbourne,10.0
Y24H6000511,Y24H6000511P01,Weekday,vehicle driver,44,27.11525,44.0,583.182873048,melb - outer,greater melbourne,0.0
Y24H6000537,Y24H6000537P01,Weekday,vehicle driver,13,8.99672,13.0,1038.715193217,melb - outer,greater melbourne,0.0
Y24H6010102,Y24H6010102P02,Weekday,vehicle driver,55,31.45949,60.0,420.513069149,melb - outer,greater melbourne,5.0
Y24H6010102,Y24H6010102P03,Weekday,vehicle passenger,25,14.57418,25.0,1930.041144201,melb - outer,greater melbourne,0.0
Y24H6010105,Y24H6010105P02,Weekday,vehicle driver,25,18.34088,99.0,241.116316163,melb - outer,greater melbourne,74.0
Y24H6010111,Y24H6010111P01,Weekday,vehicle driver,40,33.29339,40.0,433.692523711,melb - outer,greater melbourne,0.0
Y24H6010111,Y24H6010111P03,Weekday,vehicle driver,45,33.29339,45.0,828.392919388,melb - outer,greater melbourne,0.0
Y24H6010113,Y24H6010113P02,Weekend,vehicle driver,19,15.80153,19.0,490.922554774,melb - outer,greater melbourne,0.0
Y24H6010124,Y24H6010124P01,Weekday,vehicle driver,11,8.52846,11.0,572.369582245,melb - outer,greater melbourne,0.0
Y24H6010125,Y24H6010125P03,Weekday,vehicle driver,35,31.4641,35.0,547.031360274,melb - outer,greater melbourne,0.0
Y24H6010130,Y24H6010130P01,Weekday,vehicle driver,20,18.95919,20.0,342.464791815,melb - outer,greater melbourne,0.0
Y24H6010134,Y24H6010134P04,Weekend,vehicle driver,10,2.91883,10.0,1842.952826127,melb - outer,greater melbourne,0.0
Y24H6010134,Y24H6010134P05,Weekend,vehicle passenger,8,2.91881,8.0,1917.945696895,melb - outer,greater melbourne,0.0
Y24H6010206,Y24H6010206P02,Weekend,vehicle driver,30,11.97644,30.0,559.534618228,melb - middle,greater melbourne,0.0
Y24H6010209,Y24H6010209P01,Weekday,vehicle driver,28,19.70418,28.0,489.286986314,melb - middle,greater melbourne,0.0
Y24H6010213,Y24H6010213P02,Weekend,vehicle driver,31,12.6206,31.0,950.516381999,melb - middle,greater melbourne,0.0
Y24H6010216,Y24H6010216P01,Weekday,vehicle driver,20,15.5712,20.0,659.368721806,melb - middle,greater melbourne,0.0
Y24H6010218,Y24H6010218P02,Weekday,vehicle driver,42,10.38202,52.0,504.655817016,melb - middle,greater melbourne,10.0
Y24H6010224,Y24H6010224P01,Weekday,vehicle driver,52,24.10495,60.0,236.963067115,melb - middle,greater melbourne,8.0
Y24H6010224,Y24H6010224P02,Weekday,vehicle passenger,18,7.08122,26.0,401.173950382,melb - middle,greater melbourne,8.0
Y24H6010226,Y24H6010226P02,Weekday,walking,39,2.50357,39.0,340.959993541,melb - middle,greater melbourne,0.0
Y24H6010227,Y24H6010227P01,Weekend,vehicle driver,15,9.14891,15.0,280.917141292,melb - middle,greater melbourne,0.0
Y24H6010227,Y24H6010227P02,Weekend,vehicle driver,15,9.14891,15.0,511.486313243,melb - middle,greater melbourne,0.0
Y24H6010231,Y24H6010231P04,Weekday,train,78,22.492680000000004,81.0,994.818050894,melb - middle,greater melbourne,3.0
Y24H6010233,Y24H6010233P01,Weekday,vehicle driver,5,1.43999,5.0,691.248815285,melb - middle,greater melbourne,0.0
Y24H6010505,Y24H6010505P02,Weekday,vehicle driver,24,10.77448,25.0,513.901569666,melb - middle,greater melbourne,1.0
Y24H6010505,Y24H6010505P02,Weekday,vehicle driver,20,10.50891,20.0,513.901569666,melb - middle,greater melbourne,0.0
Y24H6010511,Y24H6010511P01,Weekday,vehicle driver,60,18.88931,60.0,559.937968463,melb - middle,greater melbourne,0.0
Y24H6010516,Y24H6010516P01,Weekday,vehicle driver,37,15.5433,42.0,877.337591784,melb - middle,greater melbourne,5.0
