dayType_journey,main_journey_mode,journey_travel_time,journey_distance,journey_elapsed_time,journey_weight,homesubregion_ASGS_journey,homeregion_ASGS_journey,wasted_time,num_stops,stop_category,group_travel_distance,journey_label,agegroup,sex,carlicence,mbikelicence,anywork,studying,mainact,persinc,anywfh,persinc_category,hhsize,dwelltype,owndwell,totalbikes,totalvehs,hhinc_group,hhinc_category
Weekday,vehicle driver,40,17.66538,40.0,3275.284566518,melb - outer,greater melbourne,0.0,0,0 stop,10-20,1,55->59,Male,Full Licence,0,1,No Study,Full-time Work,3000,No,high,4,Separate House,Fully Owned,0,4,8000,high
Weekday,vehicle driver,7,2.18996,7.0,1174.622970188,melb - outer,greater melbourne,0.0,0,0 stop,0-10,1,35->39,Female,Full Licence,0,1,No Study,Full-time Work,3000,No,high,4,Separate House,Fully Owned,0,4,8000,high
Weekday,vehicle driver,4,6.89642,4.0,2616.968592069,melb - outer,greater melbourne,0.0,0,0 stop,0-10,1,35->39,Male,Full Licence,0,1,No Study,Full-time Work,1000,No,medium,4,Separate House,Fully Owned,0,4,8000,high
Weekday,vehicle driver,40,17.98436,40.0,3392.534704057,melb - outer,greater melbourne,0.0,0,0 stop,10-20,1,50->54,Male,Red Probationary Licence,0,1,No Study,Full-time Work,1250,No,medium,4,Separate House,Fully Owned,0,4,8000,high
Weekday,vehicle driver,18,21.97453,30.0,365.153168496,melb - outer,greater melbourne,12.0,1,1 stop,20-40,1,45->49,Male,Full Licence,0,1,No Study,Full-time Work,2000,No,high,4,Separate House,Being Purchased,4,2,3500,medium
Weekday,vehicle driver,12,11.11357,12.0,373.002178134,melb - outer,greater melbourne,0.0,0,0 stop,10-20,1,45->49,Female,Full Licence,0,1,No Study,Part-time Work,1000,No,medium,4,Separate House,Being Purchased,4,2,3500,medium
Weekday,train,87,70.55474,94.0,375.800305995,melb - outer,greater melbourne,7.0,4,3+ stops,40+,1,45->49,Male,Full Licence,0,1,No Study,Part-time Work,3000,Yes,high,5,Separate House,Being Purchased,5,2,400,low
Weekday,vehicle driver,60,75.83662,60.0,497.263134442,melb - outer,greater melbourne,0.0,0,0 stop,40+,1,50->54,Female,Full Licence,1,1,No Study,Full-time Work,2000,Yes,high,4,Separate House,Being Purchased,0,2,5000,high
Weekday,vehicle driver,60,75.04723,60.0,184.992276408,melb - outer,greater melbourne,0.0,0,0 stop,40+,1,35->39,Male,Full Licence,0,1,No Study,Full-time Work,2000,No,high,5,Separate House,Fully Owned,5,2,1750,medium
Weekend,vehicle driver,60,76.32330999999999,60.0,415.611389975,melb - outer,greater melbourne,0.0,1,1 stop,40+,1,50->54,Male,Full Licence,0,1,No Study,Full-time Work,2000,No,high,2,Separate House,Being Purchased,0,2,5000,high
Weekday,train,81,66.61907,84.0,806.887813212,melb - outer,greater melbourne,3.0,4,3+ stops,40+,1,50->54,Male,Full Licence,0,1,No Study,Full-time Work,3000,Yes,high,4,Separate House,Fully Owned,2,2,6000,high
Weekday,vehicle driver,65,72.34202,65.0,286.301856224,melb - outer,greater melbourne,0.0,0,0 stop,40+,1,30->34,Female,Full Licence,0,1,No Study,Full-time Work,3000,Yes,high,4,Separate House,Being Purchased,3,2,6000,high
Weekday,vehicle driver,30,35.12921,30.0,348.002386513,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,25->29,Female,Full Licence,0,1,No Study,Full-time Work,1750,No,high,2,Separate House,Being Purchased,1,1,2000,medium
Weekday,vehicle driver,3,1.4634,3.0,243.175863597,melb - outer,greater melbourne,0.0,0,0 stop,0-10,1,60->64,Male,Full Licence,1,1,No Study,Full-time Work,2000,No,high,3,Separate House,Being Purchased,3,1,2500,medium
Weekday,vehicle driver,22,31.96654,27.0,599.89791832,melb - outer,greater melbourne,5.0,1,1 stop,20-40,1,45->49,Male,Full Licence,0,1,No Study,Full-time Work,1750,No,high,5,Separate House,Being Purchased,Missing/Refused,2,4000,high
Weekday,vehicle driver,30,9.94585,30.0,479.708186053,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,25->29,Female,Green Probationary Licence,0,1,No Study,Full-time Work,1750,No,high,6,Separate House,Fully Owned,0,4,1250,low
Weekday,vehicle driver,53,36.94715,53.0,628.141642509,melb - middle,greater melbourne,0.0,0,0 stop,20-40,1,25->29,Male,Full Licence,0,1,No Study,Full-time Work,1250,No,medium,6,Separate House,Fully Owned,0,4,1250,low
Weekday,vehicle passenger,10,3.07411,10.0,670.082509934,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,20->24,Female,Learners Permit,0,1,No Study,Casual Work,400,No,low,6,Separate House,Fully Owned,0,4,1250,low
Weekday,train,54,26.39612,76.0,769.388847931,melb - middle,greater melbourne,22.0,4,3+ stops,20-40,1,35->39,Male,Full Licence,0,1,No Study,Full-time Work,1500,Yes,medium,5,Separate House,Fully Owned,2,2,3000,medium
Weekday,vehicle driver,30,12.50415,30.0,321.866581246,melb - middle,greater melbourne,0.0,0,0 stop,10-20,1,35->39,Female,Full Licence,0,1,No Study,Full-time Work,3000,Yes,high,4,Separate House,Being Purchased,1,3,3500,medium
Weekday,vehicle driver,33,9.98164,33.0,413.689888951,melb - middle,greater melbourne,0.0,1,1 stop,0-10,1,45->49,Male,Full Licence,0,1,No Study,Full-time Work,3000,No,high,6,Separate House,Being Purchased,4,2,3500,medium
Weekday,train,60,26.176250000000003,80.0,250.236736125,melb - middle,greater melbourne,20.0,4,3+ stops,20-40,1,45->49,Female,Full Licence,0,1,No Study,Full-time Work,0,Yes,low,3,Separate House,Fully Owned,3,1,2500,medium
Weekday,vehicle driver,30,6.16643,30.0,333.202043593,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,60->64,Male,Full Licence,0,1,No Study,Full-time Work,1250,No,medium,4,Separate House,Fully Owned,1,3,5000,high
Weekday,vehicle driver,30,21.41162,30.0,231.733326487,melb - middle,greater melbourne,0.0,0,0 stop,20-40,1,55->59,Female,Full Licence,0,1,No Study,Full-time Work,0,No,low,4,Separate House,Fully Owned,1,3,5000,high
Weekday,train,52,24.62858,62.0,815.520648399,melb - middle,greater melbourne,10.0,2,2 stops,20-40,1,25->29,Male,Full Licence,0,1,No Study,Full-time Work,1500,Yes,medium,4,Separate House,Fully Owned,1,3,5000,high
Weekday,vehicle driver,6,3.14643,6.0,415.873566254,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,45->49,Male,Full Licence,0,1,No Study,Full-time Work,400,No,low,5,Separate House,Fully Owned,2,2,2500,medium
Weekday,vehicle driver,20,9.15312,20.0,719.881264943,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,45->49,Female,Full Licence,0,1,No Study,Full-time Work,800,Yes,medium,5,Separate House,Occupied Rent-Free,0,2,1500,low
Weekday,vehicle passenger,7,1.88733,7.0,847.654483047,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,15->19,Female,Learners Permit,0,0,Secondary,Secondary School,1,Not in Work Force,low,5,Separate House,Occupied Rent-Free,0,2,1500,low
Weekday,vehicle driver,16,9.76083,20.0,483.345378034,melb - middle,greater melbourne,4.0,1,1 stop,0-10,1,15->19,Male,Green Probationary Licence,0,1,No Study,Full-time Work,500,No,low,4,Separate House,Being Purchased,Missing/Refused,3,1250,low
Weekday,vehicle passenger,50,30.12108,50.0,527.365409525,melb - middle,greater melbourne,0.0,0,0 stop,20-40,1,30->34,Male,Green Probationary Licence,0,1,No Study,Casual Work,300,No,low,3,Separate House,Being Rented,0,1,1250,low
Weekday,vehicle driver,22,15.88385,22.0,420.744598915,melb - middle,greater melbourne,0.0,0,0 stop,10-20,1,35->39,Male,Full Licence,0,1,No Study,Full-time Work,1750,Yes,high,4,Terrace or Townhouse,Being Purchased,6,2,1500,low
Weekday,train,71,28.30563,79.0,260.571225211,melb - middle,greater melbourne,8.0,6,3+ stops,20-40,1,20->24,Female,Green Probationary Licence,0,1,No Study,Full-time Work,1250,No,medium,4,Separate House,Fully Owned,0,1,3000,medium
Weekend,vehicle driver,7,3.51101,7.0,845.275039594,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,60->64,Male,Full Licence,0,1,No Study,Casual Work,300,No,low,3,Separate House,Being Purchased,Missing/Refused,2,4500,high
Weekend,vehicle driver,33,15.8256,33.0,845.275039594,melb - middle,greater melbourne,0.0,0,0 stop,10-20,1,60->64,Male,Full Licence,0,1,No Study,Casual Work,300,No,low,3,Separate House,Being Purchased,Missing/Refused,2,4500,high
Weekend,tram,17,3.5503400000000003,27.0,1104.709377195,melb - middle,greater melbourne,10.0,2,2 stops,0-10,1,60->64,Female,Full Licence,0,1,No Study,Part-time Work,1000,No,medium,3,Separate House,Being Purchased,Missing/Refused,2,4500,high
Weekday,train,27,5.54153,31.0,2870.662953722,melb - inner,greater melbourne,4.0,2,2 stops,0-10,1,30->34,Female,Full Licence,0,1,No Study,Full-time Work,2000,Yes,high,1,Terrace or Townhouse,Being Purchased,1,1,2500,medium
Weekday,tram,49,5.52138,100.0,2123.514598214,melb - inner,greater melbourne,51.0,5,3+ stops,0-10,1,30->34,Male,Full Licence,0,1,Full-time TAFE/Uni,Full-time TAFE/Uni,1250,Yes,medium,4,Terrace or Townhouse,Being Purchased,1,1,3000,medium
Weekday,tram,32,4.98546,34.0,3345.005697898,melb - inner,greater melbourne,2.0,2,2 stops,0-10,1,25->29,Male,Full Licence,0,1,No Study,Full-time Work,1500,No,medium,2,Terrace or Townhouse,Being Rented,1,1,4000,high
Weekday,tram,21,2.68215,21.0,3168.115939647,melb - inner,greater melbourne,0.0,2,2 stops,0-10,1,25->29,Female,No Car Licence,0,1,No Study,Full-time Work,1250,No,medium,2,Terrace or Townhouse,Being Rented,Missing/Refused,1,2000,medium
Weekday,vehicle driver,30,7.79203,30.0,2073.965538425,melb - inner,greater melbourne,0.0,0,0 stop,0-10,1,55->59,Male,Full Licence,1,1,No Study,Full-time Work,2000,No,high,1,Terrace or Townhouse,Fully Owned,2,2,2500,medium
Weekday,train,59,15.91589,67.0,245.290107345,melb - middle,greater melbourne,8.0,3,3+ stops,10-20,1,40->44,Male,Full Licence,0,1,No Study,Full-time Work,3000,No,high,5,Separate House,Being Rented,3,2,3500,medium
Weekday,vehicle driver,16,10.79105,16.0,245.451611562,melb - middle,greater melbourne,0.0,0,0 stop,10-20,1,35->39,Female,Full Licence,0,1,No Study,Casual Work,300,No,low,5,Separate House,Being Rented,3,2,3500,medium
Weekday,walking,10,0.19951,10.0,204.36468998,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,40->44,Male,Full Licence,0,1,No Study,Full-time Work,1500,No,medium,5,Separate House,Fully Owned,5,2,3000,medium
Weekday,vehicle driver,30,11.6945,30.0,208.127606173,melb - middle,greater melbourne,0.0,0,0 stop,10-20,1,35->39,Female,Full Licence,0,1,No Study,Full-time Work,1500,No,medium,5,Separate House,Fully Owned,5,2,3000,medium
Weekend,vehicle driver,12,5.65383,12.0,287.117459025,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,15->19,Male,Learners Permit,0,1,Secondary,Secondary School,0,No,low,7,Separate House,Fully Owned,7,3,2500,medium
Weekday,vehicle driver,38,26.70005,38.0,343.171709201,melb - middle,greater melbourne,0.0,0,0 stop,20-40,1,30->34,Female,Full Licence,1,1,No Study,Full-time Work,2000,Yes,high,2,Separate House,Being Rented,Missing/Refused,2,2500,medium
Weekday,vehicle driver,26,14.16311,26.0,492.703909204,melb - middle,greater melbourne,0.0,0,0 stop,10-20,1,45->49,Male,Full Licence,0,1,No Study,Part-time Work,1000,No,medium,3,Separate House,Being Rented,1,1,1000,low
Weekday,vehicle driver,16,6.46021,16.0,492.703909204,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,45->49,Male,Full Licence,0,1,No Study,Part-time Work,1000,No,medium,3,Separate House,Being Rented,1,1,1000,low
Weekday,vehicle driver,14,9.49536,14.0,1209.441239782,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,20->24,Male,Green Probationary Licence,0,0,Something Else,Other Education,500,Not in Work Force,low,5,Separate House,Fully Owned,0,3,5000,high
Weekday,train,87,25.831290000000003,90.0,707.91497679,melb - middle,greater melbourne,3.0,2,2 stops,20-40,1,25->29,Female,No Car Licence,0,1,No Study,Casual Work,400,No,low,4,Separate House,Being Purchased,4,3,6000,high
Weekday,vehicle driver,35,26.16914,35.0,207.471074175,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,40->44,Male,Full Licence,0,1,No Study,Full-time Work,1500,No,medium,4,Separate House,Being Purchased,0,1,2500,medium
Weekend,vehicle driver,29,25.87879,35.0,417.860703663,melb - outer,greater melbourne,6.0,1,1 stop,20-40,1,25->29,Male,Full Licence,0,1,No Study,Full-time Work,2000,No,high,3,Terrace or Townhouse,Being Rented,0,2,3500,medium
Weekday,vehicle driver,40,25.81688,40.0,413.176677668,melb - outer,greater melbourne,0.0,1,1 stop,20-40,1,35->39,Male,Full Licence,0,1,No Study,Full-time Work,1250,No,medium,3,Separate House,Being Purchased,3,3,3500,medium
Weekday,vehicle driver,23,14.57727,23.0,454.183616956,melb - outer,greater melbourne,0.0,0,0 stop,10-20,1,35->39,Female,Full Licence,0,1,No Study,Full-time Work,2000,No,high,3,Separate House,Being Purchased,3,3,3500,medium
Weekday,vehicle driver,29,24.13011,29.0,1499.854295514,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,40->44,Male,Full Licence,0,1,No Study,Full-time Work,1250,No,medium,5,Separate House,Being Purchased,2,3,1750,medium
Weekday,vehicle driver,7,7.30594,7.0,322.134113361,melb - outer,greater melbourne,0.0,0,0 stop,0-10,1,35->39,Female,Full Licence,0,1,No Study,Full-time Work,2000,No,high,4,Separate House,Being Purchased,2,2,2500,medium
Weekday,vehicle driver,9,9.03199,9.0,590.334553314,melb - outer,greater melbourne,0.0,0,0 stop,0-10,1,35->39,Female,Full Licence,0,1,No Study,Casual Work,1250,No,medium,3,Separate House,Being Purchased,3,3,3500,medium
Weekday,vehicle driver,37,28.71453,65.0,146.920493569,melb - outer,greater melbourne,28.0,1,1 stop,20-40,1,70->74,Female,Full Licence,0,1,No Study,Part-time Work,1000,No,medium,1,Separate House,Being Rented,0,1,1000,low
Weekday,vehicle driver,59,70.44158,61.0,816.222539657,melb - outer,greater melbourne,2.0,1,1 stop,40+,1,40->44,Male,Full Licence,0,1,No Study,Full-time Work,1500,No,medium,4,Separate House,Being Purchased,3,2,2500,medium
Weekday,vehicle driver,29,36.66593,29.0,221.616619659,melb - middle,greater melbourne,0.0,0,0 stop,20-40,1,65->69,Male,Full Licence,0,1,No Study,Full-time Work,1250,No,medium,2,Separate House,Being Rented,0,1,1250,low
Weekday,vehicle driver,16,21.30567,16.0,1962.577161767,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,40->44,Female,Full Licence,0,1,No Study,Full-time Work,1250,Yes,medium,4,Separate House,Being Purchased,3,2,3500,medium
Weekday,public bus,61,8.73305,68.0,489.706955635,melb - outer,greater melbourne,7.0,2,2 stops,0-10,1,55->59,Female,No Car Licence,0,1,No Study,Casual Work,3000,Missing/Refused,high,3,"Unit, Flat or Apartment",Being Rented,Missing/Refused,1,1,low
Weekday,train,89,37.47264,110.0,1122.496712454,melb - outer,greater melbourne,21.0,2,2 stops,20-40,1,50->54,Female,Full Licence,0,1,No Study,Full-time Work,1250,Yes,medium,2,"Unit, Flat or Apartment",Being Rented,0,1,1250,low
Weekday,vehicle driver,7,6.0093,7.0,599.152407462,melb - inner,greater melbourne,0.0,0,0 stop,0-10,1,40->44,Male,Full Licence,0,1,No Study,Full-time Work,1500,Yes,medium,2,"Unit, Flat or Apartment",Being Rented,0,2,1500,low
Weekday,walking,5,0.63894,5.0,356.488558278,melb - inner,greater melbourne,0.0,0,0 stop,0-10,1,55->59,Female,Full Licence,0,1,No Study,Casual Work,650,No,medium,2,"Unit, Flat or Apartment",Being Purchased,0,2,2500,medium
Weekday,train,38,8.06241,42.0,314.338372487,melb - inner,greater melbourne,4.0,2,2 stops,0-10,1,50->54,Male,Full Licence,1,1,No Study,Full-time Work,1750,No,high,2,"Unit, Flat or Apartment",Being Purchased,0,2,2500,medium
Weekday,vehicle driver,17,13.89798,17.0,894.082530912,melb - middle,greater melbourne,0.0,0,0 stop,10-20,1,35->39,Male,Full Licence,0,1,No Study,Full-time Work,2000,No,high,4,Separate House,Being Purchased,3,2,650,low
Weekday,vehicle driver,20,13.24391,20.0,599.969756289,melb - inner,greater melbourne,0.0,0,0 stop,10-20,1,50->54,Male,Full Licence,0,1,No Study,Casual Work,1000,No,medium,4,Separate House,Being Purchased,4,2,2500,medium
Weekday,vehicle driver,31,13.27732,56.0,714.428959128,melb - inner,greater melbourne,25.0,1,1 stop,10-20,1,45->49,Female,Full Licence,0,1,No Study,Part-time Work,1250,No,medium,4,Separate House,Being Purchased,4,2,2500,medium
Weekday,train,110,39.11289,297.0,353.054991201,melb - inner,greater melbourne,187.0,14,3+ stops,20-40,1,15->19,Female,Learners Permit,0,1,Full-time TAFE/Uni,Full-time TAFE/Uni,1,No,low,4,Separate House,Being Purchased,4,2,2500,medium
Weekday,vehicle driver,33,16.75295,33.0,734.354998496,melb - inner,greater melbourne,0.0,1,1 stop,10-20,1,40->44,Female,Full Licence,0,1,No Study,Part-time Work,1500,Yes,medium,4,Separate House,Being Rented,3,2,4000,high
Weekday,vehicle driver,23,22.22583,23.0,438.501489242,melb - inner,greater melbourne,0.0,0,0 stop,20-40,1,35->39,Male,Full Licence,0,1,No Study,Full-time Work,2000,Yes,high,4,Separate House,Being Rented,3,2,4000,high
Weekend,vehicle driver,16,12.51358,16.0,708.763104042,melb - inner,greater melbourne,0.0,0,0 stop,10-20,1,60->64,Female,Full Licence,0,1,No Study,Part-time Work,650,No,medium,2,"Unit, Flat or Apartment",Being Rented,2,2,650,low
Weekend,tram,62,14.70495,66.0,681.350194272,melb - inner,greater melbourne,4.0,2,2 stops,10-20,1,60->64,Male,Full Licence,0,1,No Study,Casual Work,1000,No,medium,2,"Unit, Flat or Apartment",Being Rented,2,2,650,low
Weekday,train,33,15.27571,47.0,694.071678953,melb - middle,greater melbourne,14.0,2,2 stops,10-20,1,20->24,Male,Green Probationary Licence,0,1,No Study,Full-time Work,1250,No,medium,3,Terrace or Townhouse,Fully Owned,Missing/Refused,2,2000,medium
Weekend,vehicle driver,50,44.81951,50.0,1294.646388198,melb - middle,greater melbourne,0.0,0,0 stop,40+,1,55->59,Male,Full Licence,0,1,No Study,Part-time Work,1500,No,medium,4,Terrace or Townhouse,Being Rented,2,3,3500,medium
Weekend,vehicle driver,12,2.34001,12.0,842.87604191,melb - middle,greater melbourne,0.0,0,0 stop,0-10,1,20->24,Female,Green Probationary Licence,0,1,No Study,Casual Work,500,No,low,4,Terrace or Townhouse,Being Rented,2,3,3500,medium
Weekday,vehicle driver,20,8.29672,20.0,570.348106301,melb - inner,greater melbourne,0.0,0,0 stop,0-10,1,35->39,Female,Full Licence,0,1,No Study,Full-time Work,2000,No,high,1,"Unit, Flat or Apartment",Fully Owned,0,1,2500,medium
Weekday,train,35,13.725,40.0,908.862909701,melb - inner,greater melbourne,5.0,2,2 stops,10-20,1,55->59,Female,Full Licence,0,1,No Study,Part-time Work,2000,No,high,3,Separate House,Fully Owned,4,3,2500,medium
Weekday,vehicle driver,25,7.13938,25.0,598.385194641,melb - inner,greater melbourne,0.0,0,0 stop,0-10,1,50->54,Female,Full Licence,0,1,No Study,Full-time Work,2000,No,high,1,"Unit, Flat or Apartment",Being Rented,0,1,2500,medium
Weekend,vehicle driver,30,22.47667,30.0,1363.896747036,melb - inner,greater melbourne,0.0,0,0 stop,20-40,1,30->34,Male,Full Licence,0,1,No Study,Part-time Work,800,No,medium,2,"Unit, Flat or Apartment",Being Rented,1,2,2500,medium
Weekday,bicycle,27,10.15541,27.0,960.61153502,melb - inner,greater melbourne,0.0,0,0 stop,10-20,1,40->44,Male,Full Licence,0,1,No Study,Full-time Work,3000,No,high,5,Separate House,Being Purchased,5,2,5000,high
Weekday,train,38,14.22603,45.0,807.721246765,melb - inner,greater melbourne,7.0,3,3+ stops,10-20,1,35->39,Female,Full Licence,0,1,No Study,Casual Work,1750,Yes,high,5,Separate House,Being Purchased,5,2,5000,high
Weekday,vehicle passenger,21,19.91405,21.0,490.613610824,melb - inner,greater melbourne,0.0,0,0 stop,10-20,1,50->54,Male,No Car Licence,0,1,No Study,Full-time Work,2000,No,high,1,"Unit, Flat or Apartment",Being Rented,0,0,2500,medium
Weekday,train,129,43.86723,151.0,618.704933164,melb - inner,greater melbourne,22.0,5,3+ stops,40+,1,30->34,Male,No Car Licence,0,1,No Study,Full-time Work,2000,Yes,high,1,"Unit, Flat or Apartment",Being Rented,2,0,2500,medium
Weekday,vehicle driver,30,31.04774,30.0,372.984930673,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,30->34,Male,Full Licence,0,1,No Study,Full-time Work,2000,No,high,4,Separate House,Being Purchased,0,2,2500,medium
Weekday,train,65,21.93416,70.0,537.732878841,melb - outer,greater melbourne,5.0,2,2 stops,20-40,1,30->34,Female,Learners Permit,0,1,No Study,Full-time Work,1750,No,high,4,Separate House,Being Purchased,0,2,2500,medium
Weekday,vehicle driver,10,3.73507,10.0,1173.628756372,melb - outer,greater melbourne,0.0,0,0 stop,0-10,1,40->44,Male,Full Licence,0,1,No Study,Full-time Work,1500,No,medium,2,Separate House,Fully Owned,0,3,1500,low
Weekday,vehicle driver,39,29.34295,39.0,1083.227374268,melb - outer,greater melbourne,0.0,0,0 stop,20-40,1,45->49,Male,Full Licence,0,1,No Study,Full-time Work,500,No,low,4,Separate House,Being Purchased,2,2,500,low
